,ID,Primary Type,Community Area,Year,Latitude,Longitude,FIPS,Tract,Block
104724,7828113,BURGLARY,66.0,2010,41.7837382,-87.69108331,170318350005009,835000,5009
25235,7747502,BATTERY,26.0,2010,41.877696,-87.7304725,170312607002001,260700,2001
87642,7721281,BURGLARY,49.0,2010,41.72176324,-87.62163016,170314905002003,490500,2003
199609,7830647,MOTOR VEHICLE THEFT,52.0,2010,41.70228507,-87.53649234,170315203002014,520300,2014
196755,7339215,MOTOR VEHICLE THEFT,69.0,2010,41.76711343,-87.59518379,170318418002002,841800,2002
202891,7416690,NARCOTICS,37.0,2010,41.79453381,-87.63143854,170318346004005,834600,4005
327220,7788865,THEFT,22.0,2010,41.92984625,-87.70867805,170312206023004,220602,3004
36339,7804279,BATTERY,8.0,2010,41.90687774,-87.6481733,170318422001047,842200,1047
308135,7837446,THEFT,75.0,2010,41.69773746,-87.6488635,170317501002005,750100,2005
367824,7581830,WEAPONS VIOLATION,66.0,2010,41.77549266,-87.68882293,170316606002009,660600,2009
280672,7713716,ROBBERY,6.0,2010,41.94064614,-87.65290991,170310621003006,062100,3006
104626,7661037,BURGLARY,15.0,2010,41.94852207,-87.77500232,170311506003002,150600,3002
269500,7407912,PROSTITUTION,23.0,2010,41.89531653,-87.72885600000001,170318421005013,842100,5013
353119,7596583,THEFT,19.0,2010,41.92367262,-87.78630161,170318315001047,831500,1047
176698,7582871,DECEPTIVE PRACTICE,46.0,2010,41.7437479,-87.55760657,170314603023005,460302,3005
305580,7783674,THEFT,8.0,2010,41.89717758,-87.63869764,170310818002007,081800,2007
137293,7577351,CRIMINAL DAMAGE,39.0,2010,41.81611152,-87.60403827,170313903002003,390300,2003
165337,10117392,DECEPTIVE PRACTICE,32.0,2010,41.88274844,-87.63238713,170318391001056,839100,1056
272466,7737554,PUBLIC PEACE VIOLATION,30.0,2010,41.84437312,-87.71561711,170313006002014,300600,2014
258315,7832273,OTHER OFFENSE,38.0,2010,41.81259334,-87.61667854,170318358001014,835800,1014
341808,7670807,THEFT,14.0,2010,41.96542569,-87.70028536,170311408005026,140800,5026
364463,7662567,THEFT,51.0,2010,41.70541249,-87.56084711,170318388002037,838800,2037
244709,7836362,OFFENSE INVOLVING CHILDREN,70.0,2010,41.73862302,-87.7153162,170317004022008,700402,2008
295995,7518494,THEFT,8.0,2010,41.89819627,-87.63472329,170310818002015,081800,2015
248184,7394005,OTHER OFFENSE,3.0,2010,41.96203911,-87.64585087,170310314003000,031400,3000
29921,7447592,BATTERY,7.0,2010,41.9243664,-87.65042616,170310711001004,071100,1004
175537,7844805,DECEPTIVE PRACTICE,43.0,2010,41.7728821,-87.58629369,170314302005012,430200,5012
231994,7349320,NARCOTICS,68.0,2010,41.78993899,-87.64261048,170318347003023,834700,3023
141175,7819603,CRIMINAL DAMAGE,61.0,2010,41.7988142,-87.66349664,170316119001007,611900,1007
20576,7606710,ASSAULT,50.0,2010,41.72156537,-87.59719251,170315001001016,500100,1016
40613,7829533,BATTERY,22.0,2010,41.91608586,-87.7151171,170312228001002,222800,1002
5814,7853519,ASSAULT,1.0,2010,42.0193804,-87.67224913,170310102021000,010202,1000
331283,7828551,THEFT,60.0,2010,41.83740666,-87.64626167,170318398001002,839800,1002
238980,7544366,NARCOTICS,71.0,2010,41.75097132,-87.6428305,170317101001022,710100,1022
93123,7515985,BURGLARY,6.0,2010,41.94329876,-87.67198808,170318319002018,831900,2018
369651,7371076,WEAPONS VIOLATION,69.0,2010,41.75215151,-87.61817951,170316913002020,691300,2020
103086,7717301,BURGLARY,19.0,2010,41.92773528,-87.75955824,170311907022002,190702,2002
117901,7353906,CRIMINAL DAMAGE,24.0,2010,41.89138844,-87.66715428,170312432002018,243200,2018
254324,7328071,OTHER OFFENSE,30.0,2010,41.84008961,-87.70856824,170318408002005,840800,2005
33896,7594443,BATTERY,29.0,2010,41.8654264,-87.72009901,170318387001005,838700,1005
369325,7809000,WEAPONS VIOLATION,69.0,2010,41.77035072,-87.615382,170316904001012,690400,1012
276773,7736635,ROBBERY,6.0,2010,41.93991842,-87.65328888,170310630001002,063000,1002
169121,7760728,DECEPTIVE PRACTICE,33.0,2010,41.86319688,-87.61481782,170313301004017,330100,4017
280417,7306087,ROBBERY,21.0,2010,41.93808181,-87.71123296,170312106011005,210601,1005
320385,7516402,THEFT,71.0,2010,41.73763498,-87.67335495,170317112004055,711200,4055
54386,7492770,BATTERY,3.0,2010,41.95534717,-87.64972420000001,170310321005006,032100,5006
28267,7562417,BATTERY,8.0,2010,41.90503373,-87.64452317,170318422001043,842200,1043
65253,7766423,BATTERY,25.0,2010,41.90754636,-87.76738029,170312506001018,250600,1018
19640,7614952,ASSAULT,46.0,2010,41.74574877,-87.55521161,170314603024017,460302,4017
263481,7607547,OTHER OFFENSE,1.0,2010,42.00603628,-87.66105498,170310105022000,010502,2000
135877,7651497,CRIMINAL DAMAGE,16.0,2010,41.95304846,-87.72759761,170311609002001,160900,2001
138010,7463916,CRIMINAL DAMAGE,3.0,2010,41.96423168,-87.64997854,170310314006004,031400,6004
52194,7711069,BATTERY,52.0,2010,41.70456721,-87.53593316,170315203001018,520300,1018
294096,7542279,THEFT,8.0,2010,41.89562777,-87.63158885,170310817001013,081700,1013
41731,7523169,BATTERY,19.0,2010,41.91948341,-87.75846740000001,170311912002011,191200,2011
129623,7320366,CRIMINAL DAMAGE,7.0,2010,41.93060615,-87.64894107,170310703001013,070300,1013
139181,7592733,CRIMINAL DAMAGE,57.0,2010,41.805279399999996,-87.71737554,170315704002006,570400,2006
348552,7727633,THEFT,68.0,2010,41.79173586,-87.64387466,170318347003012,834700,3012
106485,7363665,BURGLARY,67.0,2010,41.77333264,-87.67618221,170316714001026,671400,1026
242509,7516919,NARCOTICS,52.0,2010,41.69855812,-87.53528238,170315203003019,520300,3019
268986,7663366,PROSTITUTION,30.0,2010,41.85260356,-87.70406387,170318417001010,841700,1010
54533,7601075,BATTERY,3.0,2010,41.95471994,-87.65455063,170310321005003,032100,5003
95375,7585410,BURGLARY,7.0,2010,41.92660149,-87.64880013,170310702002003,070200,2003
133954,7387976,CRIMINAL DAMAGE,23.0,2010,41.89181842,-87.71406937,170312315001009,231500,1009
40229,7461763,BATTERY,22.0,2010,41.91604392,-87.72163178,170312229001004,222900,1004
189274,7391358,MOTOR VEHICLE THEFT,21.0,2010,41.93762829,-87.72960331,170312104001000,210400,1000
306607,7611487,THEFT,24.0,2010,41.89842795,-87.69923948,170312427001004,242700,1004
145191,7751639,CRIMINAL DAMAGE,2.0,2010,41.99536686,-87.68490232,170310209011000,020901,1000
138170,7731920,CRIMINAL DAMAGE,3.0,2010,41.96436811,-87.66523265,170310317003007,031700,3007
200358,7310930,NARCOTICS,28.0,2010,41.88240718,-87.686468,170318378001038,837800,1038
232221,7670794,NARCOTICS,40.0,2010,41.79032129,-87.62073297,170314005002000,400500,2000
143670,7333078,CRIMINAL DAMAGE,41.0,2010,41.78633362,-87.59633838,170314112002012,411200,2012
33848,7567373,BATTERY,67.0,2010,41.76322506,-87.65487932,170316718001008,671800,1008
193383,7547856,MOTOR VEHICLE THEFT,25.0,2010,41.87579422,-87.75175773,170312522013004,252201,3004
28034,7392026,BATTERY,32.0,2010,41.87396879,-87.62598777,170313206002003,320600,2003
154177,7502912,CRIMINAL DAMAGE,73.0,2010,41.70421132,-87.64518404,170317307001010,730700,1010
244997,7480507,OFFENSE INVOLVING CHILDREN,14.0,2010,41.97126715,-87.70611124,170311401002000,140100,2000
65100,7638104,BATTERY,15.0,2010,41.95317701,-87.76730766,170311506001000,150600,1000
73745,7775830,BATTERY,66.0,2010,41.76564653,-87.68938701,170316609003034,660900,3034
110938,7618932,BURGLARY,46.0,2010,41.74225468,-87.56122647,170314604003003,460400,3003
44730,7707324,BATTERY,24.0,2010,41.90481914,-87.68984186,170312411002012,241100,2012
167218,7667752,DECEPTIVE PRACTICE,8.0,2010,41.89103567,-87.62963382,170310817002033,081700,2033
158163,7465606,CRIMINAL TRESPASS,8.0,2010,41.89960891,-87.64187065,170310819001000,081900,1000
116042,7475947,CRIMINAL DAMAGE,25.0,2010,41.88310902,-87.76021841,170312519001009,251900,1009
180161,7835173,KIDNAPPING,61.0,2010,41.8016119,-87.64376879999999,170318438002007,843800,2007
267383,7540845,OTHER OFFENSE,49.0,2010,41.70092519,-87.61846909,170314909022048,490902,2048
212115,7831856,NARCOTICS,43.0,2010,41.77329982,-87.58976786,170318439002015,843900,2015
270756,7856316,PUBLIC PEACE VIOLATION,49.0,2010,41.69527957,-87.62636733,170314910002032,491000,2032
353092,7572275,THEFT,17.0,2010,41.95290641,-87.78736414,170311701001008,170100,1008
120915,7709739,CRIMINAL DAMAGE,23.0,2010,41.89976762,-87.7164573,170312312001015,231200,1015
327183,7761349,THEFT,24.0,2010,41.90478898,-87.69279199,170312426001004,242600,1004
127022,7315613,CRIMINAL DAMAGE,4.0,2010,41.96504047,-87.68291918,170310409001004,040900,1004
281129,7381728,ROBBERY,29.0,2010,41.85896544,-87.71581808,170318387004010,838700,4010
55697,7665054,BATTERY,26.0,2010,41.87701081,-87.731687,170312606002005,260600,2005
87234,7526184,BATTERY,54.0,2010,41.65736912,-87.59193359999999,170315401022003,540102,2003
53897,7608517,BATTERY,26.0,2010,41.87073742,-87.72387401,170312609002008,260900,2008
177729,7428711,DECEPTIVE PRACTICE,53.0,2010,41.66018286,-87.6377154,170315305031033,530503,1033
348448,7630221,THEFT,67.0,2010,41.79157982,-87.65966657,170316702001023,670200,1023
344193,7754736,THEFT,3.0,2010,41.97216969,-87.65629968,170310312002000,031200,2000
124029,7716037,CRIMINAL DAMAGE,29.0,2010,41.85970701,-87.73354153,170312909003014,290900,3014
122379,7480621,CRIMINAL DAMAGE,24.0,2010,41.90539520000001,-87.69078017,170312411002013,241100,2013
332091,7736227,THEFT,35.0,2010,41.83612682,-87.61822148,170318395001007,839500,1007
181822,7475736,MOTOR VEHICLE THEFT,69.0,2010,41.78015757,-87.62002791,170314008001012,400800,1012
117989,7467422,CRIMINAL DAMAGE,7.0,2010,41.92830396,-87.64301609,170310701032000,070103,2000
247990,7602884,OTHER OFFENSE,38.0,2010,41.81121614,-87.61542838,170313812002003,381200,2003
33650,7443834,BATTERY,45.0,2010,41.73679313,-87.59456016,170318343005004,834300,5004
262278,7709815,OTHER OFFENSE,66.0,2010,41.78033572,-87.69708249,170316603011006,660301,1006
249767,7487314,OTHER OFFENSE,1.0,2010,42.00464031,-87.65932203,170310104001005,010400,1005
63251,7379699,BATTERY,19.0,2010,41.92403523,-87.76159406,170311912002000,191200,2000
83491,7316785,BATTERY,49.0,2010,41.71908072,-87.62053159,170314905002004,490500,2004
3971,7483538,ASSAULT,23.0,2010,41.89954892,-87.72743863,170318421006002,842100,6002
131947,7663349,CRIMINAL DAMAGE,31.0,2010,41.83889664,-87.66577972,170318432002082,843200,2082
331079,7658125,THEFT,59.0,2010,41.83638523,-87.66571041,170318404001032,840400,1032
20379,7799433,ASSAULT,48.0,2010,41.7295261,-87.55505206,170314805003019,480500,3019
230072,7835391,NARCOTICS,25.0,2010,41.90946298,-87.75877039,170312503002015,250300,2015
307786,7595827,THEFT,6.0,2010,41.93988633,-87.65575182,170310622001017,062200,1017
318741,7817794,THEFT,22.0,2010,41.91479269,-87.67024334,170318323001084,832300,1084
14604,7488571,ASSAULT,63.0,2010,41.79122034,-87.68884876,170318351001035,835100,1035
13897,7821916,ASSAULT,11.0,2010,41.97518349,-87.76135011,170311105011018,110501,1018
277557,7692431,ROBBERY,42.0,2010,41.77326262,-87.59335729,170318418002001,841800,2001
122011,7686771,CRIMINAL DAMAGE,23.0,2010,41.90361026,-87.71658929,170312308001014,230800,1014
317768,7779830,THEFT,23.0,2010,41.912149600000006,-87.736181,170312305002004,230500,2004
239991,7356508,NARCOTICS,71.0,2010,41.74597682,-87.65483008,170317107003002,710700,3002
87305,7449331,BATTERY,54.0,2010,41.65541167,-87.60512584,170315401013003,540101,3003
118937,7457363,CRIMINAL DAMAGE,76.0,2010,41.98946043,-87.91807955,170319800001053,980000,1053
262971,8184550,OTHER OFFENSE,2.0,2010,42.00027167,-87.68264513,170310205003003,020500,3003
129897,7584036,CRIMINAL DAMAGE,24.0,2010,41.90114179,-87.69277334,170312426002009,242600,2009
71335,7760421,BATTERY,68.0,2010,41.77545874,-87.63331464,170316809001000,680900,1000
354408,7903362,THEFT,9.0,2010,42.00231408,-87.81662877,170310902003018,090200,3018
58500,7499166,BATTERY,39.0,2010,41.80891809,-87.60436196,170313904002001,390400,2001
120681,7446959,CRIMINAL DAMAGE,24.0,2010,41.9002686,-87.67473173,170312422001021,242200,1021
18549,7389575,ASSAULT,1.0,2010,42.01980371,-87.66620567,170310101003007,010100,3007
52746,7703088,BATTERY,27.0,2010,41.87082438,-87.71856411,170312705001047,270500,1047
222758,7415617,NARCOTICS,26.0,2010,41.8807511,-87.72385598,170312601001020,260100,1020
17065,7353645,ASSAULT,2.0,2010,42.00525583,-87.69007432,170310204003016,020400,3016
214402,7634149,NARCOTICS,29.0,2010,41.85486431,-87.72484696,170312925002000,292500,2000
317179,7672455,THEFT,1.0,2010,42.01264954,-87.67378704,170310107024001,010702,4001
76331,7621096,BATTERY,69.0,2010,41.75946494,-87.63330889,170316911003005,691100,3005
58519,7513368,BATTERY,25.0,2010,41.88447216,-87.74380553,170312518003011,251800,3011
60514,7399225,BATTERY,39.0,2010,41.80366749,-87.59052817,170313907002006,390700,2006
66786,7616688,BATTERY,25.0,2010,41.89283772,-87.77307817,170312514003006,251400,3006
231022,7605595,NARCOTICS,67.0,2010,41.793175399999996,-87.67549184,170316705001004,670500,1004
74369,7336488,BATTERY,43.0,2010,41.76537744,-87.58475692,170314305003003,430500,3003
327482,7373849,THEFT,66.0,2010,41.77183341,-87.69255114,170316608003011,660800,3011
277430,7297793,ROBBERY,29.0,2010,41.86363789999999,-87.70802332,170318415001013,841500,1013
180722,7825365,LIQUOR LAW VIOLATION,7.0,2010,41.92471247,-87.66871487,170318325001004,832500,1004
136565,7579455,CRIMINAL DAMAGE,58.0,2010,41.81844251,-87.6871855,170315807002021,580700,2021
250984,7746945,OTHER OFFENSE,28.0,2010,41.861779999999996,-87.64882383,170318419002058,841900,2058
170838,7355832,DECEPTIVE PRACTICE,30.0,2010,41.84156269,-87.73421011,170313018012023,301801,2023
301616,7505112,THEFT,8.0,2010,41.89345971,-87.63562334,170310818002043,081800,2043
176947,7741697,DECEPTIVE PRACTICE,48.0,2010,41.73239658,-87.57681982,170314804007007,480400,7007
55006,7513030,BATTERY,38.0,2010,41.81971996,-87.62149304,170318359003007,835900,3007
31215,7637791,BATTERY,3.0,2010,41.9604303,-87.65310391,170310321001002,032100,1002
68049,7647095,BATTERY,42.0,2010,41.78374708,-87.59313042,170314202001015,420200,1015
293610,7393960,THEFT,28.0,2010,41.88364524,-87.64271116,170312801002031,280100,2031
106143,7865424,BURGLARY,66.0,2010,41.77633545,-87.69576188,170316606004012,660600,4012
264898,7868766,OTHER OFFENSE,70.0,2010,41.75257709,-87.70857836,170317001001035,700100,1035
318858,7833293,THEFT,72.0,2010,41.70657172,-87.6699666,170317202003041,720200,3041
369119,7389574,WEAPONS VIOLATION,67.0,2010,41.77877505,-87.67148511,170316713001005,671300,1005
196314,7318968,MOTOR VEHICLE THEFT,43.0,2010,41.77278657,-87.58384594,170314302005004,430200,5004
323669,7427221,THEFT,7.0,2010,41.92427019,-87.63579118,170310714002007,071400,2007
261668,7397384,OTHER OFFENSE,68.0,2010,41.78453406,-87.65341173,170316806002005,680600,2005
63630,7680469,BATTERY,61.0,2010,41.79488816,-87.67554767,170316116002011,611600,2011
300530,7636251,THEFT,24.0,2010,41.89147409,-87.64997231,170312435002035,243500,2035
20840,7799993,ASSAULT,52.0,2010,41.71146479,-87.53648885,170315202002010,520200,2010
16987,7649416,ASSAULT,64.0,2010,41.77481667,-87.78946737,170316405001034,640500,1034
80615,7583889,BATTERY,71.0,2010,41.74423554,-87.66207082,170317107004010,710700,4010
128800,7569685,CRIMINAL DAMAGE,28.0,2010,41.86933309,-87.68686785,170312827001008,282700,1008
333335,7485171,THEFT,16.0,2010,41.94378273,-87.73153383,170311613004006,161300,4006
39895,7706129,BATTERY,31.0,2010,41.85070932,-87.67170942,170318432002053,843200,2053
316408,7739438,THEFT,25.0,2010,41.909762799999996,-87.78991784,170312505002021,250500,2021
106358,7661111,BURGLARY,66.0,2010,41.77462444,-87.68961983,170316608002003,660800,2003
86865,7503375,BATTERY,53.0,2010,41.67129388,-87.64900462,170315304001030,530400,1030
340507,7885744,THEFT,61.0,2010,41.81345799,-87.66874746,170316103002004,610300,2004
263405,7376854,OTHER OFFENSE,67.0,2010,41.76977527,-87.67365613,170316714002018,671400,2018
206647,7556733,NARCOTICS,23.0,2010,41.89439517,-87.72483183,170312315006005,231500,6005
81972,7617466,BATTERY,46.0,2010,41.73635413,-87.5583294,170314606001004,460600,1004
134980,7477462,CRIMINAL DAMAGE,17.0,2010,41.94779754,-87.80217415,170311703004011,170300,4011
142749,7666448,CRIMINAL DAMAGE,2.0,2010,41.98411382,-87.69190185,170310208011012,020801,1012
287227,7844083,ROBBERY,44.0,2010,41.73933998,-87.60489658,170314401022005,440102,2005
182937,7448584,MOTOR VEHICLE THEFT,23.0,2010,41.89399011,-87.70215558,170318367002003,836700,2003
327457,7351807,THEFT,46.0,2010,41.73365057,-87.55785998,170314606001016,460600,1016
319236,7497637,THEFT,31.0,2010,41.85580063,-87.64658607,170313103001023,310300,1023
149596,7557876,CRIMINAL DAMAGE,43.0,2010,41.75850551,-87.562725,170314313022013,431302,2013
154139,7777980,CRIMINAL DAMAGE,73.0,2010,41.70644927,-87.64403223,170317307001004,730700,1004
29725,7318864,BATTERY,44.0,2010,41.73574969,-87.60391493,170314408001007,440800,1007
269274,7418038,PROSTITUTION,27.0,2010,41.880990600000004,-87.70465206,170318369001006,836900,1006
221339,7492462,NARCOTICS,27.0,2010,41.87173277,-87.716525,170312705001042,270500,1042
312769,7425723,THEFT,67.0,2010,41.76861088,-87.65980063,170316716001017,671600,1017
216033,7359489,NARCOTICS,43.0,2010,41.75900902,-87.56455889,170314313022004,431302,2004
35729,7465800,BATTERY,29.0,2010,41.86170192,-87.71284758,170312912002016,291200,2016
320892,7742278,THEFT,7.0,2010,41.91904205,-87.65218047,170310711002015,071100,2015
358213,8793196,THEFT,71.0,2010,41.75655188,-87.66723848,170317104004013,710400,4013
31527,7776202,BATTERY,23.0,2010,41.90015571,-87.73115022,170318421006007,842100,6007
289887,7790907,THEFT,8.0,2010,41.89166243,-87.62846635,170310816001003,081600,1003
45627,7382818,BATTERY,58.0,2010,41.81929146,-87.69373278,170315806002010,580600,2010
85172,7440755,BATTERY,49.0,2010,41.69744182,-87.61350216,170314909013015,490901,3015
142855,7862908,CRIMINAL DAMAGE,13.0,2010,41.98393924,-87.71255956,170311303003018,130300,3018
308184,8503291,THEFT,28.0,2010,41.88169386,-87.65232391,170318330001063,833000,1063
226307,7689959,NARCOTICS,25.0,2010,41.89407965,-87.74431954,170312517001010,251700,1010
150750,7604196,CRIMINAL DAMAGE,46.0,2010,41.75147408,-87.54926056,170314601001015,460100,1015
55758,7724876,BATTERY,23.0,2010,41.8989245,-87.73185601,170318421003002,842100,3002
270986,7660418,PUBLIC PEACE VIOLATION,3.0,2010,41.96245015,-87.64255203,170310314004002,031400,4002
119931,7835429,CRIMINAL DAMAGE,8.0,2010,41.89773754,-87.63872095,170310818002006,081800,2006
263373,7819652,OTHER OFFENSE,43.0,2010,41.7708765,-87.5825778,170314302004002,430200,4002
11104,7405165,ASSAULT,22.0,2010,41.92450869,-87.72502714,170312207013016,220701,3016
262646,7465228,OTHER OFFENSE,66.0,2010,41.77637239,-87.69697868,170316606004011,660600,4011
22005,7593037,ASSAULT,54.0,2010,41.65464714,-87.61710019,170315401012002,540101,2002
8378,7796666,ASSAULT,24.0,2010,41.90293803,-87.69551044,170312426001013,242600,1013
212634,7656307,NARCOTICS,25.0,2010,41.90806373,-87.76213335,170312507005011,250700,5011
348484,7664035,THEFT,56.0,2010,41.79089457,-87.74152845,170319801001006,980100,1006
183515,7696669,MOTOR VEHICLE THEFT,41.0,2010,41.795320600000004,-87.60312984,170314105001011,410500,1011
82315,7760918,BATTERY,73.0,2010,41.73144576,-87.64836654,170317302021005,730202,1005
343436,7727601,THEFT,25.0,2010,41.88311333,-87.74693944,170312518004009,251800,4009
291809,7624742,THEFT,25.0,2010,41.88116427,-87.76815664,170312520002015,252000,2015
284641,7463908,ROBBERY,69.0,2010,41.77980097,-87.62537741,170318425001005,842500,1005
