,ID,Primary Type,Arrest,Community Area,Year,Latitude,Longitude,FIPS,Tract,Block
4113703,3255349,OTHER OFFENSE,False,3.0,2004,41.964139376999995,-87.654774221,170318307004000,830700,4000
2537872,8691358,BATTERY,False,49.0,2012,41.701342512,-87.626930773,170314910004006,491000,4006
5456454,6062069,NARCOTICS,True,44.0,2008,41.747131364,-87.60754588399999,170314402013004,440201,3004
5020324,5076266,BATTERY,True,61.0,2006,41.808132885999996,-87.666172559,170316113001004,611300,1004
1644698,9590671,ASSAULT,True,42.0,2014,41.779688719,-87.60956567299999,170314207004003,420700,4003
678953,11247579,ASSAULT,False,14.0,2018,41.969044290999996,-87.718275154,170311403011000,140301,1000
5414283,5967510,PROSTITUTION,True,30.0,2007,41.85122256,-87.706455855,170313008001009,300800,1009
6080348,5597224,ASSAULT,False,66.0,2007,41.786481939,-87.689024553,170318351003016,835100,3016
3828,10007550,NARCOTICS,True,29.0,2015,41.847506843000005,-87.72950814299999,170313018022001,301802,2001
1392325,8621460,BATTERY,True,68.0,2012,41.771855159,-87.64324077200001,170316812004004,681200,4004
4741859,4499429,OTHER OFFENSE,False,8.0,2005,41.894262325999996,-87.616673471,170310814012014,081401,2014
5175328,5453015,BATTERY,True,46.0,2007,41.74764805,-87.55281773,170314601003010,460100,3010
5793983,6755840,THEFT,False,43.0,2009,41.759961944000004,-87.57124754,170314308002007,430800,2007
6086971,8311319,THEFT,False,28.0,2011,41.884410572,-87.653697888,170318330001056,833000,1056
5504115,6173395,BATTERY,False,25.0,2008,41.876717854,-87.750442158,170312522012005,252201,2005
5488955,6139655,NARCOTICS,True,25.0,2008,41.893663366999995,-87.753108876,170312516003000,251600,3000
3715977,2712419,THEFT,False,43.0,2003,41.768862641999995,-87.5763732,170314302002000,430200,2000
3940207,3002913,THEFT,False,15.0,2003,41.953697281,-87.76209371200001,170311503005015,150300,5015
3571782,2505216,ROBBERY,False,44.0,2002,41.750837376999996,-87.631145176,170316912002015,691200,2015
5453952,6055519,CRIMINAL DAMAGE,False,6.0,2008,41.940519507,-87.65655741,170310622002016,062200,2016
4239040,3438379,DECEPTIVE PRACTICE,False,15.0,2004,41.960621469,-87.75561967700001,170311502004036,150200,4036
950180,6919286,ASSAULT,False,51.0,2009,41.722842966,-87.54448038700001,170314610001054,461000,1054
5654939,6481306,CRIMINAL DAMAGE,False,62.0,2008,41.794586466,-87.720745415,170316201003009,620100,3009
5417850,5976104,CRIMINAL TRESPASS,True,71.0,2007,41.750403985,-87.660064278,170317106001001,710600,1001
2827019,1968138,THEFT,False,,2002,41.911292581,-87.636667266,170310715004013,071500,4013
4281532,3507635,BATTERY,True,1.0,2004,42.012927272,-87.678199834,170310102013011,010201,3011
1254409,4425116,NARCOTICS,True,27.0,2005,41.881041348000004,-87.699903474,170318370002007,837000,2007
185409,10343957,THEFT,False,32.0,2015,41.87227988,-87.629365941,170318390004003,839000,4003
3425638,2268081,THEFT,False,42.0,2002,41.776701418,-87.61019684899999,170314207004013,420700,4013
4421216,3766583,THEFT,False,23.0,2005,41.895625371,-87.73595663799999,170318421002014,842100,2014
1226820,4402624,THEFT,False,67.0,2005,41.777069552,-87.664155568,170316712001004,671200,1004
1200109,4244295,THEFT,False,77.0,2005,41.988383094,-87.67195198700001,170310304001008,030400,1008
1511909,5178981,NARCOTICS,True,42.0,2006,41.785373819,-87.6085264,170314205001000,420500,1000
3967318,3041292,CRIMINAL DAMAGE,False,7.0,2003,41.92017249,-87.63660007899999,170310714002004,071400,2004
1386326,8612144,THEFT,False,8.0,2012,41.892571810999996,-87.621959165,170310814032005,081403,2005
1227330,4405098,NARCOTICS,True,68.0,2005,41.772488662,-87.643626238,170316809001032,680900,1032
3405608,2235888,BATTERY,True,8.0,2002,41.899594324,-87.641272073,170310819001000,081900,1000
5134102,5347903,DECEPTIVE PRACTICE,False,28.0,2007,41.874699465,-87.640964241,170318419001053,841900,1053
690522,11257925,THEFT,False,13.0,2018,41.99313112,-87.71183385299999,170311301003000,130100,3000
2647053,8910017,THEFT,False,25.0,2012,41.882334457,-87.757886124,170312519002021,251900,2021
5481002,6121494,THEFT,False,28.0,2008,41.884447496,-87.639224814,170312801002024,280100,2024
4032033,3130968,OTHER OFFENSE,False,43.0,2004,41.765586253,-87.56772071,170314306001011,430600,1011
5147798,5379184,NARCOTICS,True,25.0,2007,41.890045974,-87.75628174299999,170312515002007,251500,2007
462412,10884295,ASSAULT,False,67.0,2017,41.761362474,-87.657809195,170316718001017,671800,1017
1011839,7191103,THEFT,False,6.0,2009,41.947280223,-87.652207109,170310610001013,061000,1013
2796367,9148529,THEFT,False,66.0,2013,41.783757424,-87.683764609,170318350001009,835000,1009
816840,2478912,THEFT,False,23.0,2002,41.909876487,-87.72710952700001,170312306001000,230600,1000
4440190,3808061,CRIMINAL DAMAGE,False,2.0,2005,41.993508903,-87.67715196700001,170310209021015,020902,1015
4057120,3170860,CRIMINAL TRESPASS,True,22.0,2004,41.918043122,-87.677631707,170318323001065,832300,1065
1959277,1958563,CRIMINAL DAMAGE,False,,2002,41.768382919000004,-87.64449500200001,170316811002000,681100,2000
680240,1992374,THEFT,False,,2002,41.752155431,-87.71688686899999,170317002003007,700200,3007
4248467,3453362,THEFT,True,28.0,2004,41.886833184000004,-87.672886604,170312804001012,280400,1012
2179858,7834405,THEFT,False,73.0,2010,41.720963593,-87.640770896,170317305004004,730500,4004
3532394,2441480,BATTERY,True,24.0,2002,41.91072397,-87.660972253,170318423001018,842300,1018
2792474,9143236,ASSAULT,False,22.0,2013,41.916039751999996,-87.70862531899999,170312227001005,222700,1005
5964875,7100575,PUBLIC PEACE VIOLATION,False,68.0,2009,41.79198564,-87.643882981,170318347003011,834700,3011
3866413,2896721,DECEPTIVE PRACTICE,True,32.0,2003,41.88171846,-87.62776042600001,170313204001010,320400,1010
5340019,5807483,BATTERY,False,8.0,2007,41.906743603,-87.63007115799999,170310802022000,080202,2000
5029976,5099575,ASSAULT,False,30.0,2006,41.847872618000004,-87.727052975,170313018022005,301802,2005
2305256,8105558,OTHER OFFENSE,False,59.0,2011,41.831270845,-87.68019124,170318403003018,840300,3018
3109912,9743321,THEFT,False,13.0,2014,41.99435184,-87.721456375,170311301001020,130100,1020
426905,10782624,THEFT,False,32.0,2016,41.880138214,-87.632312841,170318391001084,839100,1084
1292881,8370937,DECEPTIVE PRACTICE,False,44.0,2011,41.736269116,-87.62776824299999,170318424002071,842400,2071
834403,2580407,THEFT,True,3.0,2003,41.971991284,-87.65629421700001,170310312004005,031200,4005
3041531,9630092,BATTERY,False,35.0,2014,41.830697249,-87.61447689100001,170313511001003,351100,1003
1345248,8544423,THEFT,False,65.0,2012,41.754592961,-87.74152853700001,170316505003044,650500,3044
5320470,5768061,NARCOTICS,True,25.0,2007,41.888970250999996,-87.773471875,170312514004006,251400,4006
3992172,3076717,ASSAULT,False,28.0,2003,41.876742754,-87.641680237,170318419001004,841900,1004
5423840,5989196,MOTOR VEHICLE THEFT,False,66.0,2007,41.782043922,-87.70078709299999,170316603022010,660302,2010
4535737,4027781,THEFT,False,25.0,2005,41.909498815999996,-87.75606616700001,170312503002017,250300,2017
3470282,2340391,WEAPONS VIOLATION,True,20.0,2002,41.912206141999995,-87.723960964,170312304002001,230400,2001
4046551,3154068,NARCOTICS,True,19.0,2003,41.935428738,-87.783396923,170311904011022,190401,1022
4286527,3515488,NARCOTICS,True,69.0,2004,41.762013598,-87.617589848,170316910002003,691000,2003
1994162,7520651,OFFENSE INVOLVING CHILDREN,False,69.0,2010,41.766481198,-87.62332084299999,170316904003011,690400,3011
4372861,3671347,ROBBERY,False,43.0,2004,41.764293212,-87.58010338,170314305002010,430500,2010
9660,10019111,OTHER OFFENSE,False,66.0,2015,41.779234743,-87.685207125,170316606001001,660600,1001
4792703,4594782,BATTERY,False,44.0,2006,41.751270583,-87.60593808200001,170316914002012,691400,2012
4247338,3451490,THEFT,True,24.0,2004,41.905376421999996,-87.66962811799999,170312415003013,241500,3013
1665186,5983773,ASSAULT,False,23.0,2007,41.905356829,-87.727648214,170312306002001,230600,2001
5516321,6198825,THEFT,False,28.0,2008,41.869929934,-87.68613120200001,170312827001003,282700,1003
920552,3005923,DECEPTIVE PRACTICE,False,44.0,2003,41.748102615,-87.63180894700001,170318424002018,842400,2018
2421697,8284242,BATTERY,False,14.0,2011,41.968393644,-87.714140929,170311402002008,140200,2008
2843025,9222113,NARCOTICS,True,49.0,2013,41.721180629,-87.62371718700001,170314905002003,490500,2003
3582806,2520854,ROBBERY,False,44.0,2002,41.729248454,-87.61130811700001,170314409003011,440900,3011
5728486,6626274,BATTERY,False,61.0,2008,41.802494694,-87.651439398,170316110001021,611000,1021
1834347,7147928,ROBBERY,False,49.0,2009,41.706356904,-87.613743301,170314909022023,490902,2023
482924,10920746,ASSAULT,True,8.0,2017,41.893578417,-87.625426193,170310815002008,081500,2008
5759246,6688708,BATTERY,False,44.0,2009,41.750472935,-87.597895771,170314401011001,440101,1001
5125933,5329620,BURGLARY,False,19.0,2007,41.937749719,-87.759711056,170311903001008,190300,1008
1985444,7507582,THEFT,False,41.0,2010,41.792901733,-87.58799383200001,170314110003005,411000,3005
1813019,6935609,OFFENSE INVOLVING CHILDREN,False,61.0,2007,41.806133909,-87.66976579700001,170316113003008,611300,3008
2926321,9355859,ASSAULT,False,21.0,2013,41.934986586,-87.69281333100001,170312109001044,210900,1044
4204489,3383282,DECEPTIVE PRACTICE,False,19.0,2004,41.926429478,-87.77580500399999,170311906013015,190601,3015
1396246,8628365,CRIMINAL DAMAGE,False,10.0,2012,41.98162419,-87.813894192,170311005003000,100500,3000
3220312,9944586,BATTERY,True,7.0,2015,41.924456929,-87.63807476299999,170310714004003,071400,4003
5158097,5405533,BATTERY,True,43.0,2007,41.771068348,-87.583799955,170314302004005,430200,4005
5944123,7062917,NARCOTICS,True,30.0,2009,41.837654235,-87.734092443,170313018012032,301801,2032
152352,10284477,THEFT,True,32.0,2015,41.883500186999996,-87.627876698,170313201001016,320100,1016
5097309,5257424,DECEPTIVE PRACTICE,False,71.0,2007,41.740393298,-87.66156488600001,170317111003007,711100,3007
1791326,10426216,BATTERY,False,31.0,2016,41.859640893000005,-87.639001245,170318432002000,843200,2000
1544884,5462378,BATTERY,False,20.0,2007,41.917141423000004,-87.728330425,170318312003001,831200,3001
2407009,8260167,CRIMINAL DAMAGE,False,67.0,2011,41.773372585,-87.67740991299999,170316714001024,671400,1024
1103535,3793906,BATTERY,True,54.0,2005,41.655821278000005,-87.60134846700001,170315401013001,540101,3001
4852967,4711845,ROBBERY,False,31.0,2006,41.857358253,-87.650541196,170313103001012,310300,1012
10969,10021167,OTHER OFFENSE,True,39.0,2015,41.809569293,-87.603624629,170313903001001,390300,1001
3264100,1998721,OTHER OFFENSE,False,,2002,41.753208408,-87.730172879,170317002004004,700200,4004
4185765,3353720,PUBLIC PEACE VIOLATION,True,66.0,2004,41.784145723,-87.692311228,170318350003007,835000,3007
4078887,3202323,NARCOTICS,True,43.0,2004,41.773059113,-87.59116371,170314303003000,430300,3000
3739227,2744319,BATTERY,True,69.0,2003,41.772026655,-87.621866642,170316904004001,690400,4001
5453889,6055386,CRIMINAL TRESPASS,False,33.0,2008,41.850517353,-87.627031661,170318410001041,841000,1041
4861327,4726775,BATTERY,False,66.0,2006,41.775438683000004,-87.692419933,170316606003011,660600,3011
3212002,9929743,BATTERY,False,43.0,2015,41.771076867,-87.58258279100001,170314302004002,430200,4002
2906723,9324712,CRIMINAL TRESPASS,True,69.0,2013,41.777931616,-87.615568751,170314207005009,420700,5009
2902697,9317729,OTHER OFFENSE,False,5.0,2013,41.949551267,-87.682278953,170310505003010,050500,3010
645445,11185384,THEFT,False,32.0,2017,41.880387322,-87.627731005,170318391001081,839100,1081
398381,10734306,THEFT,False,26.0,2016,41.872455546,-87.73382257,170312610001013,261000,1013
3350351,2144954,CRIMINAL DAMAGE,False,52.0,2002,41.709178663,-87.53528654,170315202002013,520200,2013
509153,10963163,NARCOTICS,True,30.0,2017,41.848039435,-87.71408437,170313007003006,300700,3006
577519,11076606,BATTERY,True,46.0,2017,41.729470047,-87.55124270799999,170314610001018,461000,1018
3065342,9672785,CRIMINAL TRESPASS,False,49.0,2014,41.703366983,-87.63577801,170314911001021,491100,1021
2369534,8203576,NARCOTICS,True,42.0,2011,41.781595812,-87.615659881,170314008001007,400800,1007
5791963,6752368,NARCOTICS,True,26.0,2009,41.869822522,-87.724191109,170312609002009,260900,2009
871049,2790278,BATTERY,True,66.0,2003,41.780201686,-87.684889412,170318350002009,835000,2009
978612,7047606,THEFT,False,22.0,2009,41.929644221,-87.68413146399999,170318309001006,830900,1006
350630,10652349,BURGLARY,True,75.0,2016,41.694499037,-87.684806289,170317503002011,750300,2011
5668341,6509579,ROBBERY,False,26.0,2008,41.873486463,-87.721677912,170312609001001,260900,1001
1819143,6986430,NARCOTICS,True,19.0,2009,41.9242502,-87.74547154700001,170311909001034,190900,1034
3735337,2739620,BATTERY,False,24.0,2003,41.894705136,-87.67457586,170312431001005,243100,1005
3551786,2473812,ARSON,True,56.0,2002,41.814872884,-87.745559399,170315602001003,560200,1003
2534505,8535647,THEFT,False,8.0,2012,41.899970980999996,-87.637300921,170318383001014,838300,1014
4882442,4770372,MOTOR VEHICLE THEFT,True,23.0,2006,41.906389982,-87.715023302,170312308001009,230800,1009
3017425,9567090,BURGLARY,False,19.0,2014,41.931231479000004,-87.76954136299999,170311904022034,190402,2034
2865669,9258790,SEX OFFENSE,False,69.0,2013,41.758436872,-87.613491649,170316914005000,691400,5000
905118,6717998,DECEPTIVE PRACTICE,False,30.0,2009,41.850106427,-87.693657136,170313012001010,301200,1010
1316140,4743584,NARCOTICS,True,25.0,2006,41.878586180999996,-87.746033456,170312522024005,252202,4005
726797,2134503,NARCOTICS,True,69.0,2002,41.763446255,-87.60063232899999,170318418002044,841800,2044
3085677,9705038,THEFT,False,24.0,2014,41.889822289,-87.671089271,170312432002022,243200,2022
1052468,3591800,THEFT,False,6.0,2004,41.949748107,-87.66166513600001,170310612001004,061200,1004
2862394,9254210,NARCOTICS,True,25.0,2013,41.88723623,-87.764052345,170312519003003,251900,3003
1552587,5530484,THEFT,False,22.0,2007,41.929791229,-87.68781593899999,170318309001014,830900,1014
5592331,6351563,DECEPTIVE PRACTICE,False,6.0,2008,41.949652123,-87.64866752799999,170310609001002,060900,1002
1414469,8655231,OTHER OFFENSE,True,43.0,2012,41.773382171,-87.58217831200001,170318439001010,843900,1010
730481,2154950,CRIMINAL DAMAGE,False,71.0,2002,41.733521691,-87.636250527,170317115001021,711500,1021
4430984,3791425,NARCOTICS,True,44.0,2004,41.750930319,-87.626163816,170316912002032,691200,2032
1494577,5040851,THEFT,False,24.0,2006,41.892254873,-87.64698903200001,170318423002047,842300,2047
790706,2335865,OTHER OFFENSE,False,26.0,2002,41.872561087,-87.72363638799999,170312609002004,260900,2004
3699085,2688693,MOTOR VEHICLE THEFT,False,24.0,2003,41.896466001,-87.664916065,170312420002014,242000,2014
1589993,5786264,ASSAULT,False,19.0,2007,41.928149574,-87.78194540700001,170311906012006,190601,2006
5387141,5909369,CRIMINAL DAMAGE,False,30.0,2007,41.839743086,-87.730509592,170313018033002,301803,3002
4349193,3626062,THEFT,False,4.0,2004,41.964884921999996,-87.68793613,170310406002016,040600,2016
5413527,5965974,BATTERY,False,66.0,2007,41.780203741,-87.699518276,170316603011010,660301,1010
6014523,7194372,OTHER OFFENSE,False,3.0,2009,41.965297232,-87.664561083,170310317003005,031700,3005
3910568,2960391,BATTERY,True,3.0,2003,41.969042448,-87.65835893200001,170318307002005,830700,2005
3371996,2180274,WEAPONS VIOLATION,True,4.0,2002,41.976774003,-87.69304938399999,170310402022016,040202,2016
2041231,7592768,THEFT,False,14.0,2010,41.968764691,-87.721929286,170311403011005,140301,1005
438391,10814421,BATTERY,False,71.0,2017,41.740113426,-87.67532651200001,170317112004044,711200,4044
3790791,10847219,THEFT,False,3.0,2017,41.960046783,-87.646762046,170310314001001,031400,1001
1095802,3909908,DECEPTIVE PRACTICE,True,8.0,2005,41.898326955,-87.627820055,170310812012003,081201,2003
3083288,9701284,CRIMINAL DAMAGE,False,71.0,2014,41.740530600999996,-87.652256575,170317110001009,711000,1009
4711697,4437064,ROBBERY,False,71.0,2005,41.755633716999995,-87.644173224,170317102001004,710200,1004
4378636,3682134,THEFT,False,2.0,2004,42.011072005,-87.686877009,170310204001010,020400,1010
5786975,6742176,BATTERY,False,27.0,2009,41.878370307,-87.70724813700001,170312713001008,271300,1008
552291,11036267,BATTERY,False,46.0,2017,41.73113903,-87.545683127,170318339002007,833900,2007
5065395,5183326,CRIMINAL DAMAGE,False,43.0,2006,41.769148429,-87.573935785,170314301011003,430101,1003
1838343,1957365,PROSTITUTION,True,,2002,41.926162049,-87.74637268,170311909001025,190900,1025
5505585,6176083,BATTERY,True,53.0,2008,41.682662824,-87.653020916,170315303003006,530300,3006
184701,10342941,NARCOTICS,True,35.0,2015,41.832005124,-87.621786251,170318420001009,842000,1009
4633272,4259926,NARCOTICS,True,25.0,2005,41.884251707,-87.763744657,170312519003013,251900,3013
274614,10514244,THEFT,False,8.0,2016,41.897895128,-87.624096605,170310812012006,081201,2006
430640,10789245,THEFT,False,24.0,2016,41.896176088000004,-87.660853065,170318423001094,842300,1094
202135,10373198,THEFT,False,5.0,2016,41.960802892,-87.688664872,170310502001005,050200,1005
4970632,4960505,BURGLARY,False,68.0,2006,41.794152041,-87.63363567399999,170318346004008,834600,4008
239479,10445058,OTHER OFFENSE,False,58.0,2016,41.80930645,-87.706435524,170315804003004,580400,3004
2807066,9165882,THEFT,True,23.0,2013,41.90971226,-87.73926766,170312306006006,230600,6006
900391,2946651,CRIMINAL DAMAGE,False,7.0,2003,41.926284617,-87.65691734100001,170310704002010,070400,2010
5014414,5062609,BATTERY,True,61.0,2006,41.813233446,-87.643233311,170318426004008,842600,4008
830721,2558826,CRIMINAL DAMAGE,False,10.0,2003,41.972432631,-87.793993246,170311007002009,100700,2009
460993,10881939,CRIMINAL DAMAGE,False,43.0,2017,41.769447819,-87.566538409,170314301021002,430102,1002
4515535,3973147,NARCOTICS,True,60.0,2005,41.841208037,-87.64635679,170318402001043,840200,1043
361867,10671442,BURGLARY,False,24.0,2016,41.910963769,-87.700261671,170312408002006,240800,2006
5188842,5487949,NARCOTICS,True,77.0,2007,41.993388726999996,-87.65831878899999,170310301022001,030102,2001
1493315,5031895,NARCOTICS,True,39.0,2006,41.808976134,-87.599255414,170313905001002,390500,1002
4193422,3365799,OTHER OFFENSE,False,67.0,2004,41.773522476,-87.665321568,170316715001001,671500,1001
