Inspection ID,DBA Name,AKA Name,License #,Address,City,State,Zip,Inspection Date,Inspection Type,Results
1115107,MARKET CREATIONS,MARKET CREATIONS,1718018,130 E RANDOLPH ,CHICAGO,IL,60601,10/31/2013,Canvass Re-Inspection,Pass w/ Conditions
1345622,7 - ELEVEN,7 - ELEVEN,1247748,35 E WACKER ,CHICAGO,IL,60601,10/31/2013,Canvass,Pass
1115106,TAVERN AT THE PARK,TAVERN AT THE PARK,1800448,130 E RANDOLPH ,CHICAGO,IL,60601,10/30/2013,Canvass,Fail
1345621,SMOOTHIES N' SUCH LLC,L.A FITNESS HEALTH CLUB,2125866,55 E RANDOLPH ,CHICAGO,IL,60601,10/30/2013,Canvass,Pass
1319875,MORGAN'S BAR AND GRILL,MORGAN'S BAR AND GRILL,1578072,1325 S HAL,CHICAGO,IL,60607,10/30/2013,Canvass,Fail
1319874,Jaks Tap,Jaks Tap,49555,901 W JACKSON ,CHICAGO,IL,60607,10/30/2013,Canvass Re-Inspection,Pass
1345620,STARBUCKS COFFEE 18013,STARBUCKS COFFEE,2183765,171 W RANDOLPH ,CHICAGO,IL,60601,10/30/2013,Canvass,Pass
1115105,JEWEL FOOD  STORE # 3345,JEWEL FOOD  STORE # 3345,1142451,1224 S WABASH ,CHICAGO,IL,60605,10/30/2013,Complaint,Fail
1345619,THE GREAT STATE FARE,SIMPLY TO GO,20481,100 W RANDOLPH ,CHICAGO,IL,60601,10/30/2013,Canvass,Pass
1345617,STARBUCKS COFFEE #10594,STARBUCKS COFFEE #10594,1695468,39 S LA SALLE ,CHICAGO,IL,60603,10/30/2013,Canvass,Pass
1324759,POTTER'S,POTTER'S,1381720,17 E MONROE ,CHICAGO,IL,60603,10/29/2013,Canvass,Pass
1324758,WHIMSICAL CANDY,WHIMSICAL CANDY,2152989,175 N FRANKLIN ,CHICAGO,IL,60606,10/29/2013,Canvass,Pass
1324757,7-ELEVEN,7-ELEVEN,1816846,180 N FRANKLIN ,CHICAGO,IL,60606,10/29/2013,Canvass,Pass
1324755,STARBUCKS COFFEE,STARBUCKS,23093,100 S WACKER ,CHICAGO,IL,60606,10/28/2013,Canvass,Pass w/ Conditions
1174616,UIC HALSTED NEWS STAND & GROCERY STORE,,2289542,430 S HAL,CHICAGO,IL,60607,10/28/2013,License,Pass
1115104,GATEWAY NEWS STANDS,,2088648,233 N MICHIGAN ,CHICAGO,IL,60601,10/28/2013,Canvass,Pass
1370018,FRIENDSHIP ON THE LAKE,FRIENDSHIP ON THE LAKE,2021534,200 N LAKEFRONT ,CHICAGO,IL,60601,10/28/2013,Complaint Re-Inspection,Pass
1115103,HOULIHAN'S,HOULIHAN'S,61449,111 E WACKER ,CHICAGO,IL,60601,10/28/2013,Canvass Re-Inspection,Pass
1319868,VERA,VERA,1898310,1023 W LAKE ,CHICAGO,IL,60607,10/28/2013,Canvass,Fail
1115102,GREEN APPLE CAFE & JUICE BAR,GREEN APPLE CAFE & JUICE BAR,1874099,200 E RANDOLPH ,CHICAGO,IL,60601,10/28/2013,Canvass Re-Inspection,Pass
1324754,DUNKIN DONUTS BASKIN ROBBINS,DUNKIN DONUTS BASKIN ROBBINS,77587,229 W JACKSON ,CHICAGO,IL,60606,10/28/2013,Canvass,Fail
1115101,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,1595448,1 E JACKSON ,CHICAGO,IL,60604,10/28/2013,Complaint Re-Inspection,Pass
1319866,POMPEI BAKERY,POMPEI BAKERY,16411,1531 W TAYLOR ,CHICAGO,IL,60607,10/28/2013,Canvass Re-Inspection,Pass w/ Conditions
1324753,JAMBA JUICE COMPANY,JAMBA JUICE,2083870,209 W JACKSON ,CHICAGO,IL,60606,10/28/2013,Canvass,Pass
1369997,CHIPOTLE,CHIPOTLE,2254230,1132 S CLINTON ,CHICAGO,IL,60607,10/28/2013,License Re-Inspection,Pass
1369995,CHIPOTLE,CHIPOTLE,2254229,1132 S CLINTON ,CHICAGO,IL,60607,10/28/2013,License Re-Inspection,Pass
1324752,CARIBOU COFFEE COMPANY,CARIBOU COFFEE,1092854,311 W MONROE ,CHICAGO,IL,60606,10/25/2013,Canvass,Pass
1115099,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,1595448,1 E JACKSON ,CHICAGO,IL,60604,10/25/2013,Complaint Re-Inspection,Fail
1324750,ARGO TEA,ARGO TEA,1974806,1 S FRANKLIN ,CHICAGO,IL,60606,10/25/2013,Canvass,Pass
1115098,MRS. FIELDS COOKIES,MRS. FIELDS COOKIES,2104311,242 S ,CHICAGO,IL,60604,10/25/2013,Canvass,Pass
1319861,NEXT RESTAURANT,NEXT RESTAURANT/AVIARY,2043542,953-955 W FULTON MARKET ,CHICAGO,IL,60607,10/25/2013,Canvass,Pass
1319859,OCCASIONS CHICAGO,OCCASIONS CHICAGO,1228252,116 N WILLARD CT ,CHICAGO,IL,60607,10/25/2013,Canvass,Pass
1324749,CRUMBS WEST MADISON LLC,CRUMBS,2069619,303 W MADISON ,CHICAGO,IL,60606,10/25/2013,Canvass,Pass w/ Conditions
1319860,BOTTOM LOUNGE,BOTTOM LOUNGE,1884298,1375 W LAKE ,CHICAGO,IL,60607,10/25/2013,Canvass,Fail
1324748,STARBUCKS COFFEE #2255,STARBUCKS COFFEE,23069,303 W MADISON ,CHICAGO,IL,60606,10/25/2013,Canvass,Pass
1115097,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,1595448,1 E JACKSON ,CHICAGO,IL,60604,10/25/2013,Complaint Re-Inspection,Fail
1324747,COSI,COSI,40,233 N MICHIGAN ,CHICAGO,IL,60601,10/24/2013,Short Form Complaint,Fail
1324746,OASIS CAFE,OASIS CAFE,1898430,21 N WABASH ,CHICAGO,IL,60602,10/24/2013,Canvass,Pass
1369952,FRIENDSHIP ON THE LAKE,FRIENDSHIP ON THE LAKE,2021534,200 N LAKEFRONT ,CHICAGO,IL,60601,10/24/2013,Complaint,Fail
1319858,CACTUS BAR & GRILL,CACTUS BAR & GRILL,1476100,404-412 S WELLS ,CHICAGO,IL,60607,10/24/2013,Canvass,Pass w/ Conditions
1115096,WILDBERRY PANCAKES & CAFE,WILDBERRY CAFE,2088572,130 E RANDOLPH ,CHICAGO,IL,60601,10/24/2013,Canvass,Pass
1319856,POLK STREET CO.,POLK STREET CO.,29507,548 W POLK ,CHICAGO,IL,60607,10/24/2013,Canvass,Fail
1115095,MCDONALD'S RESTAURANTS,MCDONALD'S RESTAURANTS,1884173,144 S WABASH ,CHICAGO,IL,60603,10/24/2013,Complaint,Fail
1324744,BRIAN'S JUICE BAR & DELI.,BRIAN'S JUICE BAR & DELI.,59581,80 E LAKE ,CHICAGO,IL,60601,10/24/2013,Canvass Re-Inspection,Pass
1324743,MARKET THYME,MARKET THYME,2147200,200 E RANDOLPH ,CHICAGO,IL,60601,10/23/2013,Canvass Re-Inspection,Pass
1319854,COBRA LOUNGE/ALL RISE BREWING CO.,COBRA LOUNGE,1473356,235 N ASHLAND ,CHICAGO,IL,60607,10/23/2013,Canvass,Fail
1115094,JIMMY JOHN'S,JIMMY JOHN'S,1874575,200 E RANDOLPH ,CHICAGO,IL,60601,10/23/2013,Canvass Re-Inspection,Pass
1369868,LONE WOLF,LONE WOLF,2245378,806 W RANDOLPH ,CHICAGO,IL,60607,10/22/2013,License,Pass
1319853,CARMICHAEL'S CHICAGO STEAK HSE,CARMICHAEL'S CHICAGO STEAK HSE,59485,1052 W MONROE ,CHICAGO,IL,60607,10/23/2013,Canvass,Fail
1319852,MEZE,MEZE,2134244,205-209 N Peoria ,CHICAGO,IL,60607,10/23/2013,Canvass Re-Inspection,Pass
1369886,DEPASADA RESTAURANT,DEPASADA RESTAURANT,1818916,1517 W TAYLOR ,CHICAGO,IL,60607,10/22/2013,Short Form Complaint,Fail
1324742,RUBY OF SIAM,RUBY OF SIAM,1909399,170 W WASHINGTON ,CHICAGO,IL,60602,10/22/2013,Canvass,Pass
1369882,TETE CHARCUTERIE,"TETE CHARCUTERIE, LLC",2264029,1114 W RANDOLPH ,CHICAGO,IL,60607,10/22/2013,License,Fail
1369880,TETE CHARCUTERIE,"TETE CHARCUTERIE, LLC",2264030,1114 W RANDOLPH ,CHICAGO,IL,60607,10/22/2013,License,Fail
1369859,CHIPOTLE,CHIPOTLE,2254229,1132 S CLINTON ,CHICAGO,IL,60607,10/22/2013,License,Fail
1369869,LONE WOLF,LONE WOLF,2245379,806 W RANDOLPH ,CHICAGO,IL,60607,10/22/2013,License,Pass
1324741,NOODLES & COMPANY,,2229547,30 N LA SALLE ,CHICAGO,IL,60602,10/22/2013,Complaint,Pass
1115091,MARKET CREATIONS,MARKET CREATIONS,1718018,130 E RANDOLPH ,CHICAGO,IL,60601,10/22/2013,Canvass,Fail
1369860,CHIPOTLE,CHIPOTLE,2254230,1132 S CLINTON ,CHICAGO,IL,60607,10/22/2013,License,Fail
1324740,MAC KELLYS GREENS & THINGS,MAC KELLYS GREENS & THINGS,61150,123 W MADISON ,CHICAGO,IL,60602,10/22/2013,Canvass,Pass
1115090,DUNKIN DONUTS,,2292965,71 E MONROE ,CHICAGO,IL,60603,10/22/2013,License,Fail
1115089,HOULIHAN'S,HOULIHAN'S,61449,111 E WACKER ,CHICAGO,IL,60601,10/21/2013,Canvass,Fail
1319844,Jaks Tap,Jaks Tap,49555,901 W JACKSON ,CHICAGO,IL,60607,10/21/2013,Canvass,Fail
1319843,CALPHALON CULINARY CENTER,CALPHALON CULINARY CENTER,1938265,1000 W WASHINGTON ,CHICAGO,IL,60607,10/21/2013,Canvass,Pass
1324738,MARKET THYME,MARKET THYME,2147200,200 E RANDOLPH ,CHICAGO,IL,60601,10/21/2013,Canvass,Pass w/ Conditions
1115088,HAUTE SAUSAGE,HAUTE SAUSAGE,2290163,335 S FRANKLIN ,CHICAGO,IL,60606,10/21/2013,License Re-Inspection,Pass
1319841,JUBRANOS,JUBRANOS,1932544,1519 W TAYLOR ,CHICAGO,IL,60607,10/21/2013,Canvass,Pass
1115087,GREEN APPLE CAFE & JUICE BAR,GREEN APPLE CAFE & JUICE BAR,1874099,200 E RANDOLPH ,CHICAGO,IL,60601,10/21/2013,Canvass,Fail
1369816,Au Bon Pain,Au Bon Pain,1979981,200 E Randolph ,CHICAGO,IL,60601,10/18/2013,Canvass,Pass
1115086,"HAROLD'S ON WABASH,INC.",HAROLD'S CHICKEN,2060210,636 S WABASH ,CHICAGO,IL,60605,10/18/2013,Canvass,Pass
1319835,POMPEI BAKERY,POMPEI BAKERY,16411,1531 W TAYLOR ,CHICAGO,IL,60607,10/18/2013,Canvass,Fail
1369806,THE MID-AMERICA CLUB,THE MID-AMERICA CLUB,1801753,200 E RANDOLPH ,CHICAGO,IL,60601,10/18/2013,Canvass,Fail
1115084,EMERALD LOOP BAR & GRILL,EMERALD LOOP BAR & GRILL,1649268,216 N WABASH ,CHICAGO,IL,60601,10/18/2013,Canvass,Pass
1324735,HAUTE SAUSAGE,HAUTE SAUSAGE,2290163,335 S FRANKLIN ,CHICAGO,IL,60606,10/18/2013,License,Fail
1369791,YON'S DELI,YON'S DELI,1381404,300 E RANDOLPH ,CHICAGO,IL,60601,10/18/2013,Canvass,Pass w/ Conditions
1115083,BOCKWINKELS,BOCKWINKELS,1491357,222 N COLUMBUS ,CHICAGO,IL,60601,10/18/2013,Canvass,Pass
1324734,MILLENNIUM DOGS,MILLENNIUM DOGS,1953329,151 E Randolph ,CHICAGO,IL,60601,10/18/2013,Canvass Re-Inspection,Pass
1319832,WHOLE FOODS MARKET,WHOLE FOODS MARKET,1678043,1101 S CANAL ,CHICAGO,IL,60607,10/18/2013,Canvass Re-Inspection,Pass
1115082,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,1595448,1 E JACKSON ,CHICAGO,IL,60604,10/17/2013,Complaint,Fail
1115081,K-KITCHEN,K-KITCHEN,2284778,201 N CLARK ,CHICAGO,IL,60601,10/17/2013,License Re-Inspection,Pass
1115080,Fornetto-Mei on Grant,MEI'S KITCHEN,1718535,1108 S MICHIGAN ,CHICAGO,IL,60605,10/17/2013,Complaint Re-Inspection,Pass
1324730,BRIAN'S JUICE BAR & DELI.,BRIAN'S JUICE BAR & DELI.,59581,80 E LAKE ,CHICAGO,IL,60601,10/16/2013,Canvass,Fail
1115079,BRIDGEPORT COFEE,BRIDGEPORT COFEE,2262431,1021 S DELANO WE,CHICAGO,IL,60605,10/16/2013,License,Pass
1115078,BRIDGEPORT COFEE,BRIDGEPORT COFEE,2262430,1021 S DELANO WE,CHICAGO,IL,60605,10/16/2013,License,Pass
1174602,"DISCOVERY DAYS LEARNING ACADEMY, INCORPORATED",DISCOVERY DAYS LEARNING ACADEMY,2216158,1417 W TAYLOR ,CHICAGO,IL,60607,10/15/2013,License,Pass
1115077,SWEETWATER,SWEETWATER,1969710,225 N MICHIGAN ,CHICAGO,IL,60601,10/15/2013,Canvass,Pass
1369699,DUNKIN DONUTS/BASKIN ROBBINS,DUNKIN DONUTS/BASKIN ROBBINS,1645699,909 W WASHINGTON ,CHICAGO,IL,60607,10/15/2013,Complaint,Pass
1319828,MUGHAL INDIA INC,MUGHAL INDIA RESTAURANT,2119771,560 W VAN BUREN ,CHICAGO,IL,60607,10/15/2013,Canvass Re-Inspection,Pass
1115076,ORIENTAL EXPRESS,ORIENTAL EXPRESS,22746,233 E WACKER ,CHICAGO,IL,60601,10/15/2013,Canvass,Pass
1324728,MED KITCHEN,MED KITCHEN,2055163,219 W WASHINGTON ,CHICAGO,IL,60606,10/15/2013,Short Form Complaint,Pass
1319827,BLUE PLATE CATERING LTD.,BLUE PLATE CATERING LTD.,36436,1061 W VAN BUREN ,CHICAGO,IL,60607,10/15/2013,Canvass,Pass
1369675,GREEN ST. SMOKED MEATS,GREEN ST. SMOKED MEATS,2252842,112 N GREEN ,CHICAGO,IL,60607,10/15/2013,License,Pass
1115075,CVS/PHARMACY #8910,CVS/PHARMACY #8910,1974178,205 N COLUMBUS ,CHICAGO,IL,60601,10/15/2013,Complaint,Pass
1369673,GREEN ST. SMOKED MEATS,GREEN ST. SMOKED MEATS,2252841,112 N GREEN ,CHICAGO,IL,60607,10/15/2013,License,Pass
1369665,BRIDGEPORT COFEE,BRIDGEPORT COFEE,2262431,1021 S DELANO WE,CHICAGO,IL,60605,10/15/2013,License,Fail
1369664,BRIDGEPORT COFEE,BRIDGEPORT COFEE,2262430,1021 S DELANO WE,CHICAGO,IL,60605,10/15/2013,License,Fail
1319826,MEZE,MEZE,2134244,205-209 N Peoria ,CHICAGO,IL,60607,10/15/2013,Canvass,Fail
1110386,JIMMY JOHN'S,JIMMY JOHN'S,1874575,200 E RANDOLPH ,CHICAGO,IL,60601,10/11/2013,Canvass,Fail
1369659,DUNKIN DONUTS,DUNKIN DONUTS,2283543,223 W WASHINGTON ,CHICAGO,IL,60606,10/11/2013,License,Pass
1115074,ELEPHANT & CASTLE PUB & RESTAURANT,ELEPHANT & CASTLE PUB & RESTAUANT,2142599,185 N WABASH ,CHICAGO,IL,60601,10/11/2013,Canvass,Pass
1369647,"COMPASS GROUP USA, INC",CAFE 41,2134172,300 E RANDOLPH ,CHICAGO,IL,60601,10/11/2013,Canvass,Pass
1369643,"COMPASS GROUP USA, INC",CAFE 300,2074568,300 E RANDOLPH ,CHICAGO,IL,60601,10/11/2013,Canvass,Pass
1324726,BROWN'S CHICKEN,BROWN'S CHICKEN,2027375,151 E Randolph ,CHICAGO,IL,60601,10/11/2013,Canvass,Pass w/ Conditions
1115073,GREEN APPLE YOUGURT & MORE,GREEN APPLE GRILL & MORE,2069523,201 N CLARK ,CHICAGO,IL,60601,10/11/2013,Canvass,Pass
1324725,TACO FRESCO,TACO FRESCO,1953331,151 E Randolph ,CHICAGO,IL,60601,10/11/2013,Canvass,Pass
1324724,MILLENNIUM DOGS,MILLENNIUM DOGS,1953329,151 E Randolph ,CHICAGO,IL,60601,10/11/2013,Canvass,Fail
1115072,MEDITERANEAN GRILL,,1969684,201 N CLARK ,CHICAGO,IL,60601,10/11/2013,Canvass,Pass
1115071,Fornetto-Mei on Grant,MEI'S KITCHEN,1718535,1108 S MICHIGAN ,CHICAGO,IL,60605,10/10/2013,Complaint,Fail
1115070,ZAPATISTA,ZAPATISTA,1592999,1307 S WABASH ,CHICAGO,IL,60605,10/09/2013,Short Form Complaint,Pass w/ Conditions
1115069,TAMARIND,TAMARIND,1619390,614 S WABASH ,CHICAGO,IL,60605,10/09/2013,Short Form Complaint,Pass
1115068,SBARRO,SBARRO,45411,333 S ,CHICAGO,IL,60604,10/09/2013,Complaint,Pass
1115067,PITA EXPRESS,PITA EXPRESS,52356,100 W RANDOLPH ,CHICAGO,IL,60601,10/09/2013,Canvass Re-Inspection,Pass
1115066,JIMMY JOHN'S - MICHIGAN,JIMMY JOHN'S - MICHIGAN,1933581,225 N MICHIGAN ,CHICAGO,IL,60601,10/08/2013,Short Form Complaint,Pass
1174597,SALVATION ARMY TEMPLE HEAD START,SALVATION ARMY TEMPLE HEAD START,2215678,1 N OGDEN ,CHICAGO,IL,60607,10/08/2013,License,Pass
1319813,FIORELLI PIZZA,FIORELLI PIZZA,2245201,945-947 W RANDOLPH ,CHICAGO,IL,60607,10/08/2013,Canvass,Pass w/ Conditions
1115065,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1696544,8 E MADISON ,CHICAGO,IL,60602,10/08/2013,Complaint Re-Inspection,Pass w/ Conditions
1369528,LITTLE GOAT DINER,LITTLE GOAT DINER,2133590,818-822 W RANDOLPH ,CHICAGO,IL,60607,10/08/2013,Complaint,Pass
1115064,PITA EXPRESS,PITA EXPRESS,52356,100 W RANDOLPH ,CHICAGO,IL,60601,10/08/2013,Canvass Re-Inspection,Fail
1319812,WHOLE FOODS MARKET,WHOLE FOODS MARKET,1678043,1101 S CANAL ,CHICAGO,IL,60607,10/08/2013,Canvass,Fail
1115063,K-KITCHEN,K-KITCHEN,2284778,201 N CLARK ,CHICAGO,IL,60601,10/08/2013,License,Fail
1369516,SUBWAY,SUBWAY,2289496,1232 S CANAL ,CHICAGO,IL,60607,10/08/2013,License,Pass
1115062,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649366,35 E MONROE ,CHICAGO,IL,60603,10/07/2013,Complaint Re-Inspection,Pass
1115055,HAIFA CAFE AND FIRE CHICKEN,HAIFA CAFE AND FIRE CHICKEN,2121009,24 E ADAMS ,CHICAGO,IL,60603,10/04/2013,Canvass Re-Inspection,Pass
1115061,TOKYO LUNCH BOXES & CATERING,TOKYO LUNCH BOXES & CATERING,1874290,100 W RANDOLPH ,CHICAGO,IL,60601,10/07/2013,Canvass,Pass w/ Conditions
1115059,CLIENT DINING ROOM,CLIENT DINING ROOM,2125009,10 S DEARBORN ,CHICAGO,IL,60603,10/07/2013,Canvass,Pass
1115058,URBAN MARKET,URBAN MARKET,2125007,10 S DEARBORN ,CHICAGO,IL,60603,10/07/2013,Canvass Re-Inspection,Pass
1115057,COLUMBUS BUILDING CAFE,SONNY'S CAFE,2164133,280 S COLUMBUS ,CHICAGO,IL,60603,10/04/2013,Canvass Re-Inspection,Pass
1115054,EPIC BURGER,EPIC BURGER,1904806,517 S ,CHICAGO,IL,60605,10/03/2013,Canvass Re-Inspection,Pass
1115053,PITA EXPRESS,PITA EXPRESS,52356,100 W RANDOLPH ,CHICAGO,IL,60601,10/03/2013,Canvass,Fail
1115052,PANDA EXPRESS #389,PANDA EXPRESS #389,1801494,100 W RANDOLPH ,CHICAGO,IL,60601,10/03/2013,Canvass,Pass
1115050,MACY'S,WALNUT ROOM,61206,111 N ,CHICAGO,IL,60602,10/01/2013,Canvass,Pass
1345583,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649359,360 N MICHIGAN ,CHICAGO,IL,60601,10/01/2013,Canvass Re-Inspection,Pass
1345582,THE SKY - LINE CLUB,THE SKY - LINE CLUB,30270,307 N MICHIGAN ,CHICAGO,IL,60601,10/01/2013,Canvass Re-Inspection,Pass
1115049,MACY'S,SEVEN ON STATE STREET.,61208,111 N ,CHICAGO,IL,60602,10/01/2013,Canvass,Pass
1174592,THE HAPPY CRAB,THE HAPPY CRAB,2269814,810 W JACKSON ,CHICAGO,IL,60607,10/01/2013,License Re-Inspection,Pass
1174591,THE HAPPY CRAB,THE HAPPY CRAB,2269815,810 W JACKSON ,CHICAGO,IL,60607,10/01/2013,License Re-Inspection,Pass
1345581,SUBWAY #45927,SUBWAY #45927,1959838,233 N MICHIGAN ,CHICAGO,IL,60601,10/01/2013,Recent Inspection,Pass w/ Conditions
1369364,WHITE PALACE GRILL,WHITE PALACE GRILL,1096426,1159 S CANAL ,CHICAGO,IL,60607,10/01/2013,Short Form Complaint,Pass
1115043,HAIFA CAFE AND FIRE CHICKEN,HAIFA CAFE AND FIRE CHICKEN,2121009,24 E ADAMS ,CHICAGO,IL,60603,09/26/2013,Canvass,Fail
1345579,EINSTEIN BROS BAGELS #3620,EINSTEIN BROS BAGELS #3620,2284736,180 N MICHIGAN ,CHICAGO,IL,60601,10/01/2013,License,Pass
1115048,OUTTAKES,RED MANGO,2125004,10 S DEARBORN ,CHICAGO,IL,60603,09/30/2013,Canvass,Pass
1319800,MUGHAL INDIA INC,MUGHAL INDIA RESTAURANT,2119771,560 W VAN BUREN ,CHICAGO,IL,60607,09/30/2013,Canvass,Fail
1319799,BOMBACIGNO'S,BOMBACIGNO'S,70124,558 W VAN BUREN ,CHICAGO,IL,60607,09/30/2013,Canvass,Pass
1115047,URBAN MARKET,URBAN MARKET,2125007,10 S DEARBORN ,CHICAGO,IL,60603,09/30/2013,Canvass,Fail
1319798,Benjyehuda,Benjyehuda,2113802,212 W Van Buren ,CHICAGO,IL,60607,09/30/2013,Canvass,Pass w/ Conditions
1319797,BURRITO BUGGY,BURRITO BUGGY,1299638,206 W VAN BUREN ,CHICAGO,IL,60607,09/30/2013,Canvass,Pass
1319796,LA SIRENA CLANDESTINA,LA SIRENA CLANDESTINA,5012,954 W FULTON MARKET ,CHICAGO,IL,60607,09/30/2013,Canvass Re-Inspection,Pass
1345577,THE GREAT STATE FARE,JAZZMAN'S CAFE,20481,100 W RANDOLPH ,CHICAGO,IL,60601,09/30/2013,Canvass,Pass
1345576,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1696544,8 E MADISON ,CHICAGO,IL,60602,09/27/2013,Complaint,Fail
1115046,COLUMBUS BUILDING CAFE,SONNY'S CAFE,2164133,280 S COLUMBUS ,CHICAGO,IL,60603,09/27/2013,Canvass,Fail
1345575,"786 MAAAAYAAAA,INC.,","786 MAAAAYAAAA,INC.,",2279425,33 W MONROE ,CHICAGO,IL,60603,09/27/2013,License,Pass
1345573,Chipotle Mexican Grill,Chipotle Mexican Grill,1575247,10 S LA SALLE ,CHICAGO,IL,60603,09/27/2013,Complaint,Pass
1319792,GREYHOUND LINES INC,GREYHOUND LINES INC,29445,630 W HARRISON ,CHICAGO,IL,60607,09/27/2013,Canvass Re-Inspection,Pass
1345572,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649399,200 N LA SALLE ,CHICAGO,IL,60601,09/27/2013,Canvass,Pass
1345571,DUNKIN DONUTS,DUNKIN DONUTS,2020848,105 W MADISON ,CHICAGO,IL,60602,09/26/2013,Complaint Re-Inspection,Pass
1369268,REAL COMFORT AMERICAN KITCHEN,,2284667,1045 W MADISON ,CHICAGO,IL,60607,09/26/2013,License Re-Inspection,Pass
1345570,"PANDA EXPRESS, INC","PANDA EXPRESS, INC",1649700,130 E RANDOLPH ,CHICAGO,IL,60601,09/26/2013,Canvass,Pass
1174589,FOREVER YOGURT,FOREVER YOGURT,2288900,1516 W TAYLOR ,CHICAGO,IL,60607,09/26/2013,License,Pass
1115042,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649366,35 E MONROE ,CHICAGO,IL,60603,09/26/2013,Complaint,Fail
1345569,GIORDANO'S OF PRUDENTIAL PLAZA,GIORDANO,2138483,130 E RANDOLPH ,CHICAGO,IL,60601,09/26/2013,Canvass,Pass
1369254,THE HAPPY CRAB,THE HAPPY CRAB,2269814,810 W JACKSON ,CHICAGO,IL,60607,09/26/2013,License,Fail
1369251,THE HAPPY CRAB,THE HAPPY CRAB,2269815,810 W JACKSON ,CHICAGO,IL,60607,09/26/2013,License,Fail
1345568,SOPRAFFINA MARKETCAFFE,SOPRAFFINA MARKETCAFFE,58044,200 E RANDOLPH ,CHICAGO,IL,60601,09/26/2013,Canvass,Pass
1345567,SUBWAY #45927,SUBWAY #45927,1959838,233 N MICHIGAN ,CHICAGO,IL,60601,09/25/2013,Short Form Complaint,Pass w/ Conditions
1115041,EPIC BURGER,EPIC BURGER,1904806,517 S ,CHICAGO,IL,60605,09/25/2013,Canvass,Fail
1345566,THE FAIRMONT CHICAGO,BANQUET & MEETING RMS,1573767,200 N COLUMBUS ,CHICAGO,IL,60601,09/25/2013,Canvass Re-Inspection,Pass
1319790,POCKETS,POCKETS,1898798,1009 W MADISON ,CHICAGO,IL,60607,09/25/2013,Canvass,Pass
1319789,SIMPLY ELEGANT CATERING,SIMPLY ELEGANT CATERING,18392,328 N CARPENTER ,CHICAGO,IL,60607,09/25/2013,Canvass,Pass
1319788,GREYHOUND LINES INC,GREYHOUND LINES INC,29445,630 W HARRISON ,CHICAGO,IL,60607,09/25/2013,Canvass,Fail
1115040,LOU MALNATI'S PIZZERIA,LOU MALNATI'S PIZZERIA,2113447,805-811 S ,CHICAGO,IL,60605,09/24/2013,Complaint Re-Inspection,Pass
1345565,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649359,360 N MICHIGAN ,CHICAGO,IL,60601,09/24/2013,Canvass Re-Inspection,Fail
1115039,JEWELL @ 131,JEWELL @ 131,1927566,131 S DEARBORN ,CHICAGO,IL,60603,09/24/2013,Canvass,Pass
1345564,THE SKY - LINE CLUB,THE SKY - LINE CLUB,30270,307 N MICHIGAN ,CHICAGO,IL,60601,09/24/2013,Canvass,Pass w/ Conditions
1115038,Palmer House Hilton,Palmer House Hilton,1069158,17 E MONROE ,CHICAGO,IL,60603,09/24/2013,Canvass,Pass
1345563,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649359,360 N MICHIGAN ,CHICAGO,IL,60601,09/24/2013,Canvass,Fail
1324690,JIMMY JOHNS,JIMMY JOHNS,1997729,201 W MADISON ,CHICAGO,IL,60606,09/23/2013,Short Form Complaint,Pass
1115037,GARRETT POPCORN SHOPS,GARRETT POPCORN SHOPS,2125326,27 W JACKSON ,CHICAGO,IL,60604,09/23/2013,Canvass,Pass w/ Conditions
1319783,JIMMY JOHN'S-CANAL,JIMMY JOHN'S CANAL,2153463,1101 S CANAL ,CHICAGO,IL,60607,09/23/2013,Canvass,Pass
1345561,J & J FISH,J & J FISH,1305900,26 E ADAMS ,CHICAGO,IL,60603,09/23/2013,Canvass Re-Inspection,Pass
1115036,SILK ROAD LASALLE,SILK ROAD LASALLE,46734,19 S LA SALLE ,CHICAGO,IL,60603,09/23/2013,Canvass,Pass
1345560,EGGYS,EGGYS,2129639,333 E BENTON ,CHICAGO,IL,60601,09/23/2013,Canvass,Pass
1319782,LA SIRENA CLANDESTINA,LA SIRENA CLANDESTINA,5012,954 W FULTON MARKET ,CHICAGO,IL,60607,09/23/2013,Canvass,Fail
1115035,MY THAI,MY THAI,48297,333 S ,CHICAGO,IL,60604,09/23/2013,Complaint-Fire,Pass
